player_name,country,market_value_eur,market_value_source,highest_market_value_eur,latest_market_value_eur,latest_market_value_date,salimt_latest_market_value_eur,salimt_latest_market_value_date,tm_market_value_in_eur,tm_highest_market_value_in_eur,tm_url,data_source,data_refresh_date
Salah Zakaria,Qatar,500000,salimt_latest_market_value,500000,,,500000.0,2025-05-27,,,https://www.transfermarkt.co.uk/salah-zakaria/profil/spieler/632912,real_wc2026_squads_transfermarkt_openfootball,2026-06-02
Meshaal Barsham,Qatar,850000,salimt_latest_market_value,850000,,,850000.0,2025-05-27,,,https://www.transfermarkt.co.uk/meshaal-barsham/profil/spieler/560423,real_wc2026_squads_transfermarkt_openfootball,2026-06-02
Assim Madibo,Qatar,300000,transfermarkt_profile,600000,300000.0,2023-11-27,,,300000.0,600000.0,https://www.transfermarkt.co.uk/assim-madibo/profil/spieler/336667,real_wc2026_squads_transfermarkt_openfootball,2026-06-02
Tahsin Jamshid,Qatar,0,missing,0,,,,,,,https://www.transfermarkt.co.uk/tahsin-mohammed-jamshid/profil/spieler/1143849,real_wc2026_squads_transfermarkt_openfootball,2026-06-02
Al-Hashmi Al-Hussain,Qatar,75000,salimt_latest_market_value,75000,,,75000.0,2025-05-27,,,https://www.transfermarkt.co.uk/al-hashmi-al-hussain/profil/spieler/943150,real_wc2026_squads_transfermarkt_openfootball,2026-06-02
Mohamed Manai,Qatar,0,missing,0,,,,,,,https://www.transfermarkt.co.uk/mohamed-al-mannai/profil/spieler/822935,real_wc2026_squads_transfermarkt_openfootball,2026-06-02
Gregor Kobel,Switzerland,40000000,transfermarkt_profile,40000000,40000000.0,2025-12-19,40000000.0,2025-06-04,40000000.0,40000000.0,https://www.transfermarkt.co.uk/gregor-kobel/profil/spieler/257814,real_wc2026_squads_transfermarkt_openfootball,2026-06-02
Miro Muheim,Switzerland,4000000,salimt_latest_market_value,4000000,,,4000000.0,2025-06-18,,,https://www.transfermarkt.co.uk/miro-muheim/profil/spieler/298603,real_wc2026_squads_transfermarkt_openfootball,2026-06-02
Silvan Widmer,Switzerland,800000,transfermarkt_profile,9000000,800000.0,2025-12-19,,,800000.0,9000000.0,https://www.transfermarkt.co.uk/silvan-widmer/profil/spieler/168989,real_wc2026_squads_transfermarkt_openfootball,2026-06-02
Nico Elvedi,Switzerland,8000000,transfermarkt_profile,35000000,8000000.0,2025-12-19,8000000.0,2025-06-04,8000000.0,35000000.0,https://www.transfermarkt.co.uk/nico-elvedi/profil/spieler/192635,real_wc2026_squads_transfermarkt_openfootball,2026-06-02
Manuel Akanji,Switzerland,22000000,transfermarkt_profile,45000000,22000000.0,2025-12-23,28000000.0,2025-05-29,22000000.0,45000000.0,https://www.transfermarkt.co.uk/manuel-akanji/profil/spieler/284730,real_wc2026_squads_transfermarkt_openfootball,2026-06-02
Denis Zakaria,Switzerland,25000000,transfermarkt_profile,45000000,25000000.0,2025-12-15,30000000.0,2025-06-02,25000000.0,45000000.0,https://www.transfermarkt.co.uk/denis-zakaria/profil/spieler/334526,real_wc2026_squads_transfermarkt_openfootball,2026-06-02
Breel Embolo,Switzerland,12000000,transfermarkt_profile,22000000,12000000.0,2025-12-15,12000000.0,2025-06-02,12000000.0,22000000.0,https://www.transfermarkt.co.uk/breel-embolo/profil/spieler/237662,real_wc2026_squads_transfermarkt_openfootball,2026-06-02
Remo Freuler,Switzerland,4000000,transfermarkt_profile,25000000,4000000.0,2025-12-23,5000000.0,2025-06-16,4000000.0,25000000.0,https://www.transfermarkt.co.uk/remo-freuler/profil/spieler/148252,real_wc2026_squads_transfermarkt_openfootball,2026-06-02
Johan Manzambi,Switzerland,30000000,transfermarkt_profile,30000000,30000000.0,2025-12-19,8000000.0,2025-06-04,30000000.0,30000000.0,https://www.transfermarkt.co.uk/johan-manzambi/profil/spieler/927353,real_wc2026_squads_transfermarkt_openfootball,2026-06-02
Granit Xhaka,Switzerland,10000000,transfermarkt_profile,50000000,10000000.0,2025-12-09,12000000.0,2025-06-04,10000000.0,50000000.0,https://www.transfermarkt.co.uk/granit-xhaka/profil/spieler/111455,real_wc2026_squads_transfermarkt_openfootball,2026-06-02
Dan Ndoye,Switzerland,40000000,transfermarkt_profile,40000000,40000000.0,2025-12-09,35000000.0,2025-06-16,40000000.0,40000000.0,https://www.transfermarkt.co.uk/dan-ndoye/profil/spieler/365108,real_wc2026_squads_transfermarkt_openfootball,2026-06-02
Yvon Mvogo,Switzerland,3000000,transfermarkt_profile,4500000,3000000.0,2024-06-03,3000000.0,2025-06-01,3000000.0,4500000.0,https://www.transfermarkt.co.uk/yvon-mvogo/profil/spieler/147051,real_wc2026_squads_transfermarkt_openfootball,2026-06-02
Ricardo Rodriguez,Switzerland,3500000,transfermarkt_profile,28000000,3500000.0,2024-06-05,2000000.0,2025-06-08,3500000.0,28000000.0,https://www.transfermarkt.co.uk/ricardo-rodriguez/profil/spieler/86784,real_wc2026_squads_transfermarkt_openfootball,2026-06-02
Ardon Jashari,Switzerland,32000000,transfermarkt_profile,32000000,32000000.0,2025-12-23,32000000.0,2025-06-11,32000000.0,32000000.0,https://www.transfermarkt.co.uk/ardon-jashari/profil/spieler/608172,real_wc2026_squads_transfermarkt_openfootball,2026-06-02
Djibril Sow,Switzerland,9000000,transfermarkt_profile,22000000,9000000.0,2024-06-07,7500000.0,2025-06-08,9000000.0,22000000.0,https://www.transfermarkt.co.uk/djibril-sow/profil/spieler/212723,real_wc2026_squads_transfermarkt_openfootball,2026-06-02
Christian Fassnacht,Switzerland,2000000,salimt_latest_market_value,2000000,,,2000000.0,2025-06-09,,,https://www.transfermarkt.co.uk/christian-fassnacht/profil/spieler/250490,real_wc2026_squads_transfermarkt_openfootball,2026-06-02
Rubén Vargas,Switzerland,9000000,transfermarkt_profile,13000000,9000000.0,2024-07-18,7000000.0,2025-06-08,9000000.0,13000000.0,https://www.transfermarkt.co.uk/ruben-vargas/profil/spieler/345886,real_wc2026_squads_transfermarkt_openfootball,2026-06-02
Eray Cömert,Switzerland,2000000,transfermarkt_profile,4000000,2000000.0,2025-12-12,2000000.0,2025-06-08,2000000.0,4000000.0,https://www.transfermarkt.co.uk/eray-comert/profil/spieler/298583,real_wc2026_squads_transfermarkt_openfootball,2026-06-02
Noah Okafor,Switzerland,18000000,transfermarkt_profile,25000000,18000000.0,2025-12-09,13000000.0,2025-06-16,18000000.0,25000000.0,https://www.transfermarkt.co.uk/noah-okafor/profil/spieler/346890,real_wc2026_squads_transfermarkt_openfootball,2026-06-02
Michel Aebischer,Switzerland,4500000,transfermarkt_profile,11000000,4500000.0,2025-12-23,7500000.0,2025-06-16,4500000.0,11000000.0,https://www.transfermarkt.co.uk/michel-aebischer/profil/spieler/237658,real_wc2026_squads_transfermarkt_openfootball,2026-06-02
Marvin Keller,Switzerland,9000000,salimt_latest_market_value,9000000,,,9000000.0,2025-06-09,,,https://www.transfermarkt.co.uk/marvin-keller/profil/spieler/500763,real_wc2026_squads_transfermarkt_openfootball,2026-06-02
Fabian Rieder,Switzerland,8000000,transfermarkt_profile,15000000,8000000.0,2025-12-19,6000000.0,2025-06-04,8000000.0,15000000.0,https://www.transfermarkt.co.uk/fabian-rieder/profil/spieler/507341,real_wc2026_squads_transfermarkt_openfootball,2026-06-02
Zeki Amdouni,Switzerland,9000000,transfermarkt_profile,15000000,9000000.0,2025-12-09,12000000.0,2025-05-29,9000000.0,15000000.0,https://www.transfermarkt.co.uk/zeki-amdouni/profil/spieler/548729,real_wc2026_squads_transfermarkt_openfootball,2026-06-02
Aurèle Amenda,Switzerland,6000000,transfermarkt_profile,9500000,6000000.0,2025-12-19,7500000.0,2025-06-04,6000000.0,9500000.0,https://www.transfermarkt.co.uk/aurele-amenda/profil/spieler/635645,real_wc2026_squads_transfermarkt_openfootball,2026-06-02
Luca Jaquez,Switzerland,10000000,transfermarkt_profile,10000000,10000000.0,2025-12-19,6000000.0,2025-06-04,10000000.0,10000000.0,https://www.transfermarkt.co.uk/luca-jaquez/profil/spieler/539798,real_wc2026_squads_transfermarkt_openfootball,2026-06-02
